"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Mar-2025","EQ","3,213.00","3,245.00","3,187.85","3,213.00","3,243.00","3,239.65","3,226.60","3,963.50","3,141.00","19,45,855","6,27,85,01,228.35","1,34,346"
"04-Mar-2025","EQ","3,171.05","3,221.00","3,167.80","3,197.30","3,211.00","3,213.00","3,203.15","3,963.50","3,141.00","14,42,098","4,61,92,56,245.90","93,358"
"03-Mar-2025","EQ","3,165.95","3,227.00","3,160.00","3,163.85","3,198.20","3,197.30","3,195.59","3,963.50","3,141.00","13,52,460","4,32,19,13,462.85","1,32,374"
"28-Feb-2025","EQ","3,199.80","3,199.80","3,141.00","3,209.50","3,170.00","3,163.85","3,168.50","3,963.50","3,141.00","24,94,680","7,90,44,04,674.55","1,75,923"
"27-Feb-2025","EQ","3,238.00","3,258.50","3,184.00","3,225.90","3,210.00","3,209.50","3,209.83","3,963.50","3,175.05","25,72,065","8,25,58,91,425.40","1,32,651"
"25-Feb-2025","EQ","3,233.00","3,248.95","3,206.40","3,257.70","3,229.00","3,225.90","3,227.37","3,963.50","3,175.05","25,29,084","8,16,22,86,346.25","1,33,515"
"24-Feb-2025","EQ","3,289.70","3,325.50","3,250.00","3,315.10","3,251.00","3,257.70","3,289.89","3,963.50","3,175.05","15,12,844","4,97,70,86,569.60","1,62,651"
"21-Feb-2025","EQ","3,275.80","3,324.90","3,270.90","3,275.80","3,315.50","3,315.10","3,306.08","3,963.50","3,175.05","17,06,850","5,64,29,87,960.80","1,13,093"
"20-Feb-2025","EQ","3,260.05","3,285.45","3,247.75","3,275.90","3,275.55","3,275.80","3,274.46","3,963.50","3,175.05","12,36,693","4,04,95,00,999.00","93,085"
"19-Feb-2025","EQ","3,220.15","3,302.85","3,211.60","3,220.15","3,268.95","3,275.90","3,269.60","3,963.50","3,175.05","16,77,978","5,48,63,25,100.05","1,44,994"
"18-Feb-2025","EQ","3,227.00","3,241.00","3,183.00","3,221.85","3,220.00","3,220.15","3,213.88","3,963.50","3,175.05","24,28,215","7,80,39,95,072.70","1,07,311"
"17-Feb-2025","EQ","3,213.55","3,239.40","3,194.55","3,237.65","3,222.00","3,221.85","3,217.09","3,963.50","3,175.05","19,66,689","6,32,70,17,871.40","1,42,527"
"14-Feb-2025","EQ","3,275.05","3,285.80","3,221.55","3,263.65","3,231.05","3,237.65","3,246.05","3,963.50","3,175.05","13,78,340","4,47,41,59,814.50","1,25,280"
"13-Feb-2025","EQ","3,289.65","3,314.90","3,252.95","3,289.65","3,255.00","3,263.65","3,277.74","3,963.50","3,175.05","21,27,644","6,97,38,55,847.10","1,56,667"
"12-Feb-2025","EQ","3,259.00","3,300.00","3,222.25","3,239.65","3,292.00","3,289.65","3,268.46","3,963.50","3,175.05","16,32,415","5,33,54,87,216.00","1,38,219"
"11-Feb-2025","EQ","3,360.95","3,361.00","3,231.00","3,328.65","3,247.00","3,239.65","3,263.98","3,963.50","3,175.05","25,93,537","8,46,52,50,358.55","1,45,087"
"10-Feb-2025","EQ","3,347.80","3,349.00","3,294.05","3,336.90","3,324.30","3,328.65","3,315.61","3,963.50","3,175.05","12,36,663","4,10,02,91,228.30","88,934"
"07-Feb-2025","EQ","3,367.00","3,369.95","3,311.10","3,352.75","3,330.00","3,336.90","3,340.69","3,963.50","3,175.05","17,22,789","5,75,53,03,413.20","1,37,338"
"06-Feb-2025","EQ","3,404.00","3,404.00","3,342.70","3,383.20","3,355.90","3,352.75","3,359.70","3,963.50","3,175.05","28,74,856","9,65,86,66,091.10","1,66,262"
"05-Feb-2025","EQ","3,444.65","3,450.95","3,379.45","3,439.15","3,386.45","3,383.20","3,415.32","3,963.50","3,175.05","26,70,316","9,11,99,76,072.00","1,84,191"
"04-Feb-2025","EQ","3,316.00","3,449.00","3,307.25","3,289.20","3,427.10","3,439.15","3,410.23","3,963.50","3,175.05","47,42,516","16,17,30,66,528.30","3,05,987"
